#,M,r,rho(r),T(r),M(r),L(r),dL/dr,dLpp/dr,dLcno/dr,dlogP/dlogT,r/R,rho(r)/rhoc,T(r)/Tc,M(r)/M,L(r)/L,kappa,kappaHm,kappaff,kappaes,P,Pdeg,Pgas,Ppho,drho/dr,dT/dr,dM/dr,dL/dr_1
#,g,cm,g/cm^3,K,g,erg/s,erg/s/cm,erg/s/cm,erg/s/cm,cm^2/g,cm^2/g,cm^2/g,cm^2/g,erg/cm^3,erg/cm^3,erg/cm^3,erg/cm^3,g/cm^4,K/cm,g/cm,erg/s/cm,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.338e+33,5.99886e+10,8.59893e-05,15217.5,1.338e+33,2.24985e+32,94.014,94.014,2.72979e-47,2.5,0.997238,1.4685e-06,0.00184781,1,1,93031.2,101452,1.12086e+06,0.34,1.76839e+08,1.66668e+06,175173000,135,-6.22163E-13,-7.34029E-05,3.88859E+18,94.014
,1.338e+33,5.99889e+10,8.58292e-05,15198.6,1.338e+33,2.24985e+32,93.2008,93.2008,2.65324e-47,2.5,0.997242,1.46576e-06,0.00184552,1,1,92026,100230,1.12428e+06,0.34,1.76291e+08,1.66152e+06,174629000,135,-6.21771E-13,-7.34022E-05,3.88138E+18,93.2008
,1.338e+33,5.99891e+10,8.56681e-05,15179.6,1.338e+33,2.24985e+32,92.3881,92.3881,2.57825e-47,2.5,0.997247,1.46301e-06,0.00184321,1,1,91022.2,99013.8,1.12773e+06,0.34,1.7574e+08,1.65632e+06,174083000,134,-6.21377E-13,-7.34016E-05,3.87413E+18,92.3881
,1.338e+33,5.99894e+10,8.5506e-05,15160.5,1.338e+33,2.24985e+32,91.5759,91.5759,2.50479e-47,2.5,0.997251,1.46024e-06,0.00184088,1,1,90019.5,97802.3,1.13123e+06,0.34,1.75186e+08,1.6511e+06,173535000,133,-6.20979E-13,-0.000073401,3.86683E+18,91.5759
,1.338e+33,5.99896e+10,8.53428e-05,15141.2,1.338e+33,2.24985e+32,90.7639,90.7639,2.43282e-47,2.5,0.997255,1.45746e-06,0.00183854,1,1,89017.8,96595.4,1.13476e+06,0.34,1.74629e+08,1.64585e+06,172983000,133,-6.20578E-13,-7.34003E-05,3.85949E+18,90.7639
,1.338e+33,5.99899e+10,8.51785e-05,15121.7,1.338e+33,2.24985e+32,89.9521,89.9521,2.36231e-47,2.5,0.99726,1.45465e-06,0.00183618,1,1,88017.1,95393,1.13834e+06,0.34,1.74069e+08,1.64058e+06,172428000,132,-6.20174E-13,-7.33997E-05,3.85209E+18,89.9521
,1.338e+33,5.99902e+10,8.50131e-05,15102.1,1.338e+33,2.24985e+32,89.1404,89.1404,2.29323e-47,2.5,0.997264,1.45183e-06,0.0018338,1,1,87017.2,94194.9,1.14196e+06,0.34,1.73506e+08,1.63527e+06,171871000,131,-6.19767E-13,-0.000073399,3.84464E+18,89.1404
,1.338e+33,5.99904e+10,8.48464e-05,15082.4,1.338e+33,2.24985e+32,88.3284,88.3284,2.22555e-47,2.5,0.997269,1.44898e-06,0.0018314,1,1,86018,93000.8,1.14563e+06,0.34,1.72939e+08,1.62993e+06,171309000,130,-6.19356E-13,-7.33983E-05,3.83714E+18,88.3284
,1.338e+33,5.99907e+10,8.46784e-05,15062.5,1.338e+33,2.24985e+32,87.5161,87.5161,2.15925e-47,2.5,0.997273,1.44611e-06,0.00182898,1,1,85019.2,91810.6,1.14934e+06,0.34,1.72369e+08,1.62455e+06,170744000,130,-6.18942E-13,-7.33977E-05,3.82958E+18,87.5161
,1.338e+33,5.9991e+10,8.45091e-05,15042.4,1.338e+33,2.24985e+32,86.7033,86.7033,2.09429e-47,2.5,0.997278,1.44322e-06,0.00182654,1,1,84020.6,90623.9,1.1531e+06,0.34,1.71795e+08,1.61914e+06,170176000,129,-6.18523E-13,-0.000073397,3.82195E+18,86.7033
,1.338e+33,5.99913e+10,8.43384e-05,15022.1,1.338e+33,2.24985e+32,85.8898,85.8898,2.03065e-47,2.5,0.997282,1.4403e-06,0.00182408,1,1,83022.2,89440.6,1.15692e+06,0.34,1.71217e+08,1.6137e+06,169603000,128,-6.18101E-13,-7.33963E-05,3.81427E+18,85.8898
,1.338e+33,5.99915e+10,8.41662e-05,15001.7,1.338e+33,2.24985e+32,85.0753,85.0753,1.96828e-47,2.5,0.997287,1.43736e-06,0.0018216,1,1,82023.6,88260.2,1.16079e+06,0.34,1.70635e+08,1.60821e+06,169027000,128,-6.17674E-13,-7.33957E-05,3.80652E+18,85.0753
,1.338e+33,5.99918e+10,8.39924e-05,14981,1.338e+33,2.24985e+32,84.2595,84.2595,1.90717e-47,2.5,0.997292,1.4344e-06,0.00181909,1,1,81024.6,87082.6,1.16471e+06,0.34,1.70048e+08,1.60268e+06,168445000,127,-6.17243E-13,-0.000073395,3.79869E+18,84.2595
,1.338e+33,5.99921e+10,8.3817e-05,14960.2,1.338e+33,2.24985e+32,83.4423,83.4423,1.84728e-47,2.5,0.997296,1.4314e-06,0.00181656,1,1,80024.8,85907.2,1.1687e+06,0.34,1.69457e+08,1.5971e+06,167859000,126,-6.16807E-13,-7.33943E-05,3.7908E+18,83.4423
,1.338e+33,5.99924e+10,8.36399e-05,14939.1,1.338e+33,2.24985e+32,82.6232,82.6232,1.78858e-47,2.5,0.997301,1.42837e-06,0.001814,1,1,79024.1,84733.8,1.17274e+06,0.34,1.6886e+08,1.59148e+06,167269000,126,-6.16366E-13,-7.33936E-05,3.78282E+18,82.6232
,1.338e+33,5.99927e+10,8.34608e-05,14917.7,1.338e+33,2.24985e+32,81.802,81.802,1.73103e-47,2.5,0.997306,1.42532e-06,0.00181141,1,1,78021.9,83561.9,1.17685e+06,0.34,1.68258e+08,1.58581e+06,166672000,125,-6.1592E-13,-7.33929E-05,3.77476E+18,81.802
,1.338e+33,5.9993e+10,8.32798e-05,14896.2,1.338e+33,2.24985e+32,80.9781,80.9781,1.67461e-47,2.5,0.997311,1.42223e-06,0.00180879,1,1,77018,82390.9,1.18103e+06,0.34,1.6765e+08,1.58008e+06,166070000,124,-6.15469E-13,-7.33921E-05,3.76661E+18,80.9781
,1.338e+33,5.99933e+10,8.30967e-05,14874.3,1.338e+33,2.24985e+32,80.1513,80.1513,1.61928e-47,2.5,0.997316,1.4191e-06,0.00180613,1,1,76011.7,81220.3,1.18529e+06,0.34,1.67036e+08,1.57429e+06,165462000,123,-6.15011E-13,-7.33914E-05,3.75836E+18,80.1513
,1.338e+33,5.99936e+10,8.29113e-05,14852.2,1.338e+33,2.24985e+32,79.3208,79.3208,1.56501e-47,2.5,0.997321,1.41593e-06,0.00180345,1,1,75002.6,80049.5,1.18962e+06,0.34,1.66416e+08,1.56844e+06,164847000,123,-6.14547E-13,-7.33907E-05,3.75002E+18,79.3208
,1.338e+33,5.99939e+10,8.27234e-05,14829.7,1.338e+33,2.24985e+32,78.4863,78.4863,1.51174e-47,2.5,0.997326,1.41272e-06,0.00180072,1,1,73989.9,78877.7,1.19404e+06,0.34,1.65788e+08,1.56252e+06,164225000,122,-6.14076E-13,-7.33899E-05,3.74156E+18,78.4863
,1.338e+33,5.99942e+10,8.25328e-05,14806.9,1.338e+33,2.24985e+32,77.6468,77.6468,1.45945e-47,2.5,0.997331,1.40947e-06,0.00179795,1,1,72973,77704,1.19854e+06,0.34,1.65152e+08,1.55653e+06,163595000,121,-6.13598E-13,-7.33892E-05,3.73297E+18,77.6468
,1.338e+33,5.99945e+10,8.23393e-05,14783.8,1.338e+33,2.24985e+32,76.8017,76.8017,1.40809e-47,2.5,0.997336,1.40616e-06,0.00179514,1,1,71950.9,76527.3,1.20315e+06,0.34,1.64507e+08,1.55045e+06,162956000,120,-6.13112E-13,-7.33884E-05,3.72426E+18,76.8017
,1.338e+33,5.99948e+10,8.21425e-05,14760.2,1.338e+33,2.24985e+32,75.9498,75.9498,1.35761e-47,2.5,0.997342,1.4028e-06,0.00179228,1,1,70922.4,75346.5,1.20786e+06,0.34,1.63852e+08,1.54428e+06,162308000,120,-6.12616E-13,-7.33876E-05,3.7154E+18,75.9498
,1.338e+33,5.99952e+10,8.19422e-05,14736.2,1.338e+33,2.24985e+32,75.09,75.09,1.30794e-47,2.5,0.997347,1.39938e-06,0.00178937,1,1,69886.2,74160,1.21269e+06,0.34,1.63187e+08,1.53801e+06,161648000,119,-6.12111E-13,-7.33868E-05,3.70638E+18,75.09
,1.338e+33,5.99955e+10,8.17378e-05,14711.7,1.338e+33,2.24985e+32,74.2208,74.2208,1.25903e-47,2.5,0.997353,1.39589e-06,0.00178639,1,1,68840.7,72965.9,1.21764e+06,0.34,1.62509e+08,1.53162e+06,160977000,118,-6.11595E-13,-0.000073386,3.69718E+18,74.2208
,1.338e+33,5.99958e+10,8.15288e-05,14686.6,1.338e+33,2.24985e+32,73.3402,73.3402,1.21078e-47,2.5,0.997358,1.39232e-06,0.00178334,1,1,67783.6,71761.7,1.22275e+06,0.34,1.61817e+08,1.5251e+06,160292000,117,-6.11066E-13,-7.33852E-05,3.68777E+18,73.3402
,1.338e+33,5.99962e+10,8.13145e-05,14660.9,1.338e+33,2.24985e+32,72.4456,72.4456,1.1631e-47,2.5,0.997364,1.38866e-06,0.00178022,1,1,66712,70544.3,1.22801e+06,0.34,1.61108e+08,1.51842e+06,159590000,117,-6.10523E-13,-7.33843E-05,3.67811E+18,72.4456
,1.338e+33,5.99966e+10,8.10938e-05,14634.3,1.338e+33,2.24985e+32,71.5336,71.5336,1.11585e-47,2.5,0.99737,1.38489e-06,0.001777,1,1,65621.9,69309.3,1.23348e+06,0.34,1.6038e+08,1.51156e+06,158869000,116,-6.09963E-13,-7.33834E-05,3.66818E+18,71.5336
,1.338e+33,5.99969e+10,8.08655e-05,14606.8,1.338e+33,2.24985e+32,70.5992,70.5992,1.06884e-47,2.5,0.997376,1.38099e-06,0.00177366,1,1,64507.8,68050.3,1.23917e+06,0.34,1.59628e+08,1.50447e+06,158124000,115,-6.09382E-13,-7.33825E-05,3.65789E+18,70.5992
,1.338e+33,5.99973e+10,8.06272e-05,14578.1,1.338e+33,2.24985e+32,69.6348,69.6348,1.02178e-47,2.5,0.997383,1.37693e-06,0.00177017,1,1,63360.8,66757.8,1.24516e+06,0.34,1.58845e+08,1.49709e+06,157348000,114,-6.08776E-13,-7.33815E-05,3.64716E+18,69.6348
,1.338e+33,5.99977e+10,8.03756e-05,14547.8,1.338e+33,2.24985e+32,68.6275,68.6275,9.74187e-48,2.5,0.99739,1.37263e-06,0.00176649,1,1,62166,65415.3,1.25153e+06,0.34,1.5802e+08,1.48932e+06,156531000,113,-6.08133E-13,-7.33805E-05,3.63583E+18,68.6275
,1.338e+33,5.99982e+10,8.01036e-05,14515,1.338e+33,2.24985e+32,67.5514,67.5514,9.25067e-48,2.5,0.997397,1.36798e-06,0.0017625,1,1,60893.5,63989.7,1.25848e+06,0.34,1.5713e+08,1.48093e+06,155649000,112,-6.07438E-13,-7.33794E-05,3.62358E+18,67.5514
,1.338e+33,5.99987e+10,7.97914e-05,14477.2,1.338e+33,2.24985e+32,66.3324,66.3324,8.71533e-48,2.5,0.997406,1.36265e-06,0.00175792,1,1,59456.9,62385.6,1.26653e+06,0.34,1.5611e+08,1.47132e+06,154639000,111,-6.06637E-13,-7.33782E-05,3.60952E+18,66.3324
,1.338e+33,5.99991e+10,7.95384e-05,14446.6,1.338e+33,2.24985e+32,65.3576,65.3576,8.30302e-48,2.5,0.997413,1.35833e-06,0.0017542,1,1,58312.1,61111.1,1.27312e+06,0.34,1.55286e+08,1.46355e+06,153823000,110,-6.05987E-13,-7.33772E-05,3.59813E+18,65.3576
,1.338e+33,5.99996e+10,7.92695e-05,14414,1.338e+33,2.24985e+32,64.3338,64.3338,7.88478e-48,2.5,0.99742,1.35374e-06,0.00175024,1,1,57113.6,59780.6,1.28018e+06,0.34,1.54412e+08,1.45531e+06,152957000,109,-6.05294E-13,-7.33761E-05,3.58601E+18,64.3338
,1.338e+33,6e+10,7.89975e-05,14381,1.338e+33,2.24985e+32,63.3108,63.3108,7.48172e-48,2.5,0.997428,1.34909e-06,0.00174624,1,1,55920.2,58459.5,1.28739e+06,0.34,1.5353e+08,1.447e+06,152083000,108,-6.04592E-13,-0.000073375,3.57376E+18,63.3108
,1.338e+33,6.00004e+10,7.87452e-05,14350.4,1.338e+33,2.24985e+32,62.3737,62.3737,7.12525e-48,2.5,0.997435,1.34478e-06,0.00174252,1,1,54830.8,57256.6,1.29413e+06,0.34,1.52714e+08,1.4393e+06,151274000,107,-6.03939E-13,-0.000073374,3.5624E+18,62.3737
,1.338e+33,6.00008e+10,7.85056e-05,14321.3,1.338e+33,2.24985e+32,61.4937,61.4937,6.80143e-48,2.5,0.997441,1.34069e-06,0.00173898,1,1,53811.1,56133.6,1.30059e+06,0.34,1.5194e+08,1.43201e+06,150508000,106,-6.03318E-13,-0.000073373,3.5516E+18,61.4937
,1.338e+33,6.00012e+10,7.82748e-05,14293.2,1.338e+33,2.24985e+32,60.6555,60.6555,6.50263e-48,2.5,0.997447,1.33675e-06,0.00173557,1,1,52843.1,55069.8,1.30686e+06,0.34,1.51196e+08,1.425e+06,149771000,105,-6.02718E-13,-0.000073372,3.54121E+18,60.6555
,1.338e+33,6.00016e+10,7.80508e-05,14265.9,1.338e+33,2.24985e+32,59.8504,59.8504,6.22432e-48,2.5,0.997454,1.33293e-06,0.00173226,1,1,51916.1,54053.4,1.31299e+06,0.34,1.50476e+08,1.41821e+06,149058000,104,-6.02135E-13,-7.33711E-05,3.53112E+18,59.8504
,1.338e+33,6.00019e+10,7.78322e-05,14239.3,1.338e+33,2.24985e+32,59.0728,59.0728,5.96348e-48,2.5,0.99746,1.32919e-06,0.00172902,1,1,51023.7,53076.8,1.31902e+06,0.34,1.49774e+08,1.4116e+06,148362000,104,-6.01565E-13,-7.33702E-05,3.52127E+18,59.0728
,1.338e+33,6.00023e+10,7.7618e-05,14213.1,1.338e+33,2.24985e+32,58.3188,58.3188,5.71789e-48,2.5,0.997466,1.32554e-06,0.00172585,1,1,50161,52134.7,1.32497e+06,0.34,1.49088e+08,1.40513e+06,147683000,103,-6.01006E-13,-7.33694E-05,3.51162E+18,58.3188
,1.338e+33,6.00026e+10,7.74076e-05,14187.4,1.338e+33,2.24985e+32,57.5854,57.5854,5.48587e-48,2.5,0.997471,1.32194e-06,0.00172273,1,1,49324.5,51223,1.33086e+06,0.34,1.48415e+08,1.39879e+06,147016000,102,-6.00456E-13,-7.33685E-05,3.50215E+18,57.5854
,1.338e+33,6.0003e+10,7.72005e-05,14162.1,1.338e+33,2.24985e+32,56.8706,56.8706,5.26607e-48,2.5,0.997477,1.31841e-06,0.00171965,1,1,48511.7,50338.7,1.33669e+06,0.34,1.47754e+08,1.39256e+06,146361000,101,-5.99913E-13,-7.33677E-05,3.49282E+18,56.8706
,1.338e+33,6.00033e+10,7.69963e-05,14137.1,1.338e+33,2.24985e+32,56.1724,56.1724,5.05738e-48,2.5,0.997483,1.31492e-06,0.00171662,1,1,47720.4,49479.2,1.34249e+06,0.34,1.47103e+08,1.38642e+06,145716000,101,-5.99376E-13,-7.33668E-05,3.48361E+18,56.1724
,1.338e+33,6.00037e+10,7.67945e-05,14112.4,1.338e+33,2.24985e+32,55.4895,55.4895,4.85888e-48,2.5,0.997488,1.31147e-06,0.00171362,1,1,46948.8,48642.6,1.34825e+06,0.34,1.46461e+08,1.38037e+06,145081000,100,-5.98846E-13,-0.000073366,3.47453E+18,55.4895
,1.338e+33,6.0004e+10,7.65951e-05,14088,1.338e+33,2.24985e+32,54.8207,54.8207,4.66979e-48,2.5,0.997494,1.30807e-06,0.00171065,1,1,46195.4,47827.2,1.35399e+06,0.34,1.45828e+08,1.3744e+06,144453000,99,-5.9832E-13,-7.33652E-05,3.46554E+18,54.8207
,1.338e+33,6.00043e+10,7.63976e-05,14063.7,1.338e+33,2.24985e+32,54.165,54.165,4.48941e-48,2.5,0.997499,1.30469e-06,0.00170771,1,1,45459.1,47031.5,1.35971e+06,0.34,1.45202e+08,1.3685e+06,143833000,99,-5.97799E-13,-7.33644E-05,3.45665E+18,54.165
,1.338e+33,6.00047e+10,7.6202e-05,14039.7,1.338e+33,2.24985e+32,53.5214,53.5214,4.31715e-48,2.5,0.997505,1.30135e-06,0.00170479,1,1,44738.8,46254.3,1.36542e+06,0.34,1.44583e+08,1.36267e+06,143220000,98,-5.97282E-13,-7.33636E-05,3.44783E+18,53.5214
,1.338e+33,6.0005e+10,7.60081e-05,14015.9,1.338e+33,2.24985e+32,52.8894,52.8894,4.15249e-48,2.5,0.99751,1.29804e-06,0.0017019,1,1,44033.5,45494.6,1.37111e+06,0.34,1.4397e+08,1.35689e+06,142613000,97,-5.96768E-13,-7.33628E-05,3.4391E+18,52.8894
,1.338e+33,6.00053e+10,7.58157e-05,13992.2,1.338e+33,2.24985e+32,52.2682,52.2682,3.99495e-48,2.5,0.997516,1.29476e-06,0.00169903,1,1,43342.5,44751.3,1.3768e+06,0.34,1.43363e+08,1.35118e+06,142012000,97,-5.96258E-13,-0.000073362,3.43043E+18,52.2682
,1.338e+33,6.00056e+10,7.56248e-05,13968.7,1.338e+33,2.24985e+32,51.6572,51.6572,3.8441e-48,2.5,0.997521,1.2915e-06,0.00169617,1,1,42665.1,44023.7,1.38248e+06,0.34,1.42762e+08,1.34551e+06,141416000,96,-5.95751E-13,-7.33612E-05,3.42183E+18,51.6572
,1.338e+33,6.00059e+10,7.54351e-05,13945.4,1.338e+33,2.24985e+32,51.0559,51.0559,3.69957e-48,2.5,0.997526,1.28826e-06,0.00169334,1,1,42000.6,43311.1,1.38816e+06,0.34,1.42166e+08,1.33989e+06,140826000,95,-5.95246E-13,-7.33605E-05,3.41328E+18,51.0559
,1.338e+33,6.00063e+10,7.52467e-05,13922.1,1.338e+33,2.24985e+32,50.464,50.464,3.561e-48,2.5,0.997532,1.28504e-06,0.00169052,1,1,41348.5,42612.6,1.39385e+06,0.34,1.41574e+08,1.33431e+06,140240000,95,-5.94744E-13,-7.33597E-05,3.40479E+18,50.464
,1.338e+33,6.00066e+10,7.50594e-05,13899,1.338e+33,2.24985e+32,49.8809,49.8809,3.42807e-48,2.5,0.997537,1.28184e-06,0.00168771,1,1,40708.2,41927.8,1.39953e+06,0.34,1.40987e+08,1.32878e+06,139658000,94,-5.94243E-13,-7.33589E-05,3.39635E+18,49.8809
,1.338e+33,6.00069e+10,7.48731e-05,13876,1.338e+33,2.24985e+32,49.3063,49.3063,3.3005e-48,2.5,0.997542,1.27866e-06,0.00168492,1,1,40079.3,41256,1.40522e+06,0.34,1.40405e+08,1.32329e+06,139081000,93,-5.93745E-13,-7.33581E-05,3.38796E+18,49.3063
,1.338e+33,6.00072e+10,7.46878e-05,13853.1,1.338e+33,2.24985e+32,48.7399,48.7399,3.178e-48,2.5,0.997547,1.27549e-06,0.00168213,1,1,39461.4,40596.8,1.41092e+06,0.34,1.39826e+08,1.31784e+06,138508000,93,-5.93249E-13,-7.33574E-05,3.37961E+18,48.7399
,1.338e+33,6.00075e+10,7.45034e-05,13830.3,1.338e+33,2.24985e+32,48.1814,48.1814,3.06033e-48,2.5,0.997552,1.27234e-06,0.00167936,1,1,38854,39949.7,1.41663e+06,0.34,1.39251e+08,1.31242e+06,137938000,92,-5.92754E-13,-7.33566E-05,3.3713E+18,48.1814
,1.338e+33,6.00078e+10,7.43198e-05,13807.6,1.338e+33,2.24985e+32,47.6304,47.6304,2.94726e-48,2.5,0.997558,1.26921e-06,0.0016766,1,1,38256.8,39314.2,1.42235e+06,0.34,1.3868e+08,1.30703e+06,137372000,92,-5.92261E-13,-7.33559E-05,3.36303E+18,47.6304
,1.338e+33,6.00081e+10,7.41371e-05,13784.9,1.338e+33,2.24985e+32,47.0868,47.0868,2.83856e-48,2.5,0.997563,1.26609e-06,0.00167386,1,1,37669.5,38690.1,1.42808e+06,0.34,1.38112e+08,1.30168e+06,136810000,91,-5.91769E-13,-7.33551E-05,3.35479E+18,47.0868
,1.338e+33,6.00084e+10,7.3955e-05,13762.4,1.338e+33,2.24985e+32,46.5502,46.5502,2.73404e-48,2.5,0.997568,1.26298e-06,0.00167111,1,1,37091.8,38076.8,1.43383e+06,0.34,1.37547e+08,1.29636e+06,136251000,90,-5.91278E-13,-7.33544E-05,3.34659E+18,46.5502
,1.338e+33,6.00087e+10,7.37737e-05,13739.9,1.338e+33,2.24985e+32,46.0205,46.0205,2.63351e-48,2.5,0.997573,1.25988e-06,0.00166838,1,1,36523.4,37474.1,1.43959e+06,0.34,1.36985e+08,1.29107e+06,135694000,90,-5.90788E-13,-7.33536E-05,3.33842E+18,46.0205
,1.338e+33,6.0009e+10,7.35931e-05,13717.4,1.338e+33,2.24985e+32,45.4975,45.4975,2.53679e-48,2.5,0.997578,1.2568e-06,0.00166566,1,1,35964,36881.7,1.44536e+06,0.34,1.36427e+08,1.2858e+06,135141000,89,-5.903E-13,-7.33529E-05,3.33028E+18,45.4975
,1.338e+33,6.00094e+10,7.34131e-05,13695,1.338e+33,2.24985e+32,44.9809,44.9809,2.44371e-48,2.5,0.997583,1.25372e-06,0.00166294,1,1,35413.4,36299.2,1.45116e+06,0.34,1.35871e+08,1.28057e+06,134590000,89,-5.89812E-13,-7.33521E-05,3.32216E+18,44.9809
,1.338e+33,6.00097e+10,7.32336e-05,13672.7,1.338e+33,2.24985e+32,44.4705,44.4705,2.35412e-48,2.5,0.997588,1.25066e-06,0.00166023,1,1,34871.3,35726.3,1.45697e+06,0.34,1.35318e+08,1.27535e+06,134043000,88,-5.89325E-13,-7.33514E-05,3.31408E+18,44.4705
,1.338e+33,6.001e+10,7.30547e-05,13650.4,1.338e+33,2.24985e+32,43.9663,43.9663,2.26786e-48,2.5,0.997593,1.2476e-06,0.00165752,1,1,34337.5,35162.9,1.4628e+06,0.34,1.34768e+08,1.27016e+06,133497000,88,-5.88839E-13,-7.33506E-05,3.30602E+18,43.9663
,1.338e+33,6.00103e+10,7.28764e-05,13628.2,1.338e+33,2.24985e+32,43.468,43.468,2.1848e-48,2.5,0.997598,1.24456e-06,0.00165483,1,1,33811.8,34608.5,1.46865e+06,0.34,1.3422e+08,1.265e+06,132955000,87,-5.88353E-13,-7.33499E-05,3.29798E+18,43.468
,1.338e+33,6.00106e+10,7.26985e-05,13606,1.338e+33,2.24985e+32,42.9755,42.9755,2.10481e-48,2.5,0.997603,1.24152e-06,0.00165213,1,1,33294,34063.1,1.47453e+06,0.34,1.33674e+08,1.25986e+06,132414000,86,-5.87868E-13,-7.33491E-05,3.28996E+18,42.9755
,1.338e+33,6.00109e+10,7.2521e-05,13583.9,1.338e+33,2.24985e+32,42.4887,42.4887,2.02776e-48,2.5,0.997608,1.23849e-06,0.00164944,1,1,32783.9,33526.4,1.48042e+06,0.34,1.33131e+08,1.25474e+06,131876000,86,-5.87384E-13,-7.33484E-05,3.28196E+18,42.4887
,1.338e+33,6.00112e+10,7.23441e-05,13561.8,1.338e+33,2.24985e+32,42.0073,42.0073,1.95353e-48,2.5,0.997613,1.23547e-06,0.00164676,1,1,32281.4,32998.1,1.48635e+06,0.34,1.3259e+08,1.24964e+06,131340000,85,-5.869E-13,-7.33477E-05,3.27399E+18,42.0073
,1.338e+33,6.00115e+10,7.21675e-05,13539.7,1.338e+33,2.24985e+32,41.5314,41.5314,1.88201e-48,2.5,0.997618,1.23245e-06,0.00164408,1,1,31786.3,32478.1,1.49229e+06,0.34,1.32051e+08,1.24456e+06,130806000,85,-5.86416E-13,-7.33469E-05,3.26603E+18,41.5314
,1.338e+33,6.00118e+10,7.19913e-05,13517.6,1.338e+33,2.24985e+32,41.0608,41.0608,1.81309e-48,2.5,0.997623,1.22944e-06,0.0016414,1,1,31298.4,31966.1,1.49826e+06,0.34,1.31514e+08,1.2395e+06,130274000,84,-5.85932E-13,-7.33462E-05,3.25809E+18,41.0608
,1.338e+33,6.00121e+10,7.18155e-05,13495.6,1.338e+33,2.24985e+32,40.5953,40.5953,1.74667e-48,2.5,0.997628,1.22644e-06,0.00163873,1,1,30817.5,31462.1,1.50426e+06,0.34,1.30979e+08,1.23446e+06,129744000,84,-5.85449E-13,-7.33455E-05,3.25016E+18,40.5953
,1.338e+33,6.00124e+10,7.164e-05,13473.6,1.338e+33,2.24985e+32,40.1348,40.1348,1.68265e-48,2.5,0.997633,1.22344e-06,0.00163606,1,1,30343.6,30965.7,1.51028e+06,0.34,1.30446e+08,1.22943e+06,129216000,83,-5.84966E-13,-7.33447E-05,3.24225E+18,40.1348
,1.338e+33,6.00127e+10,7.14648e-05,13451.7,1.338e+33,2.24985e+32,39.6794,39.6794,1.62095e-48,2.5,0.997638,1.22045e-06,0.00163339,1,1,29876.4,30476.9,1.51633e+06,0.34,1.29915e+08,1.22443e+06,128690000,83,-5.84483E-13,-0.000073344,3.23436E+18,39.6794
,1.338e+33,6.0013e+10,7.129e-05,13429.7,1.338e+33,2.24985e+32,39.2287,39.2287,1.56146e-48,2.5,0.997643,1.21747e-06,0.00163072,1,1,29415.9,29995.5,1.52241e+06,0.34,1.29386e+08,1.21944e+06,128166000,82,-5.84E-13,-7.33433E-05,3.22648E+18,39.2287
,1.338e+33,6.00133e+10,7.11154e-05,13407.8,1.338e+33,2.24985e+32,38.7829,38.7829,1.50411e-48,2.5,0.997648,1.21449e-06,0.00162806,1,1,28961.9,29521.2,1.52852e+06,0.34,1.28858e+08,1.21447e+06,127643000,81,-5.83517E-13,-7.33425E-05,3.21861E+18,38.7829
,1.338e+33,6.00136e+10,7.09411e-05,13385.9,1.338e+33,2.24985e+32,38.3417,38.3417,1.44882e-48,2.5,0.997653,1.21151e-06,0.0016254,1,1,28514.3,29054.1,1.53466e+06,0.34,1.28332e+08,1.20951e+06,127122000,81,-5.83034E-13,-7.33418E-05,3.21075E+18,38.3417
,1.338e+33,6.00139e+10,7.07671e-05,13364,1.338e+33,2.24985e+32,37.905,37.905,1.39551e-48,2.5,0.997658,1.20854e-06,0.00162274,1,1,28073,28593.9,1.54082e+06,0.34,1.27808e+08,1.20457e+06,126603000,80,-5.82551E-13,-7.33411E-05,3.20291E+18,37.905
,1.338e+33,6.00142e+10,7.05933e-05,13342.1,1.338e+33,2.24985e+32,37.4729,37.4729,1.34411e-48,2.5,0.997663,1.20557e-06,0.00162008,1,1,27637.8,28140.5,1.54703e+06,0.34,1.27285e+08,1.19964e+06,126085000,80,-5.82068E-13,-7.33404E-05,3.19507E+18,37.4729
,1.338e+33,6.00145e+10,7.04197e-05,13320.2,1.338e+33,2.24985e+32,37.0453,37.0453,1.29454e-48,2.5,0.997668,1.2026e-06,0.00161742,1,1,27208.7,27693.8,1.55326e+06,0.34,1.26764e+08,1.19473e+06,125569000,79,-5.81585E-13,-7.33396E-05,3.18725E+18,37.0453
,1.338e+33,6.00148e+10,7.02463e-05,13298.3,1.338e+33,2.24985e+32,36.6219,36.6219,1.24674e-48,2.5,0.997673,1.19964e-06,0.00161477,1,1,26785.5,27253.6,1.55952e+06,0.34,1.26244e+08,1.18983e+06,125054000,79,-5.81102E-13,-7.33389E-05,3.17943E+18,36.6219
,1.338e+33,6.00151e+10,7.00732e-05,13276.5,1.338e+33,2.24985e+32,36.2029,36.2029,1.20065e-48,2.5,0.997678,1.19669e-06,0.00161211,1,1,26368.2,26819.9,1.56582e+06,0.34,1.25726e+08,1.18495e+06,124541000,78,-5.80618E-13,-7.33382E-05,3.17163E+18,36.2029
,1.338e+33,6.00154e+10,6.99002e-05,13254.6,1.338e+33,2.24985e+32,35.788,35.788,1.1562e-48,2.5,0.997683,1.19373e-06,0.00160946,1,1,25956.7,26392.4,1.57216e+06,0.34,1.25209e+08,1.18008e+06,124029000,78,-5.80134E-13,-7.33374E-05,3.16383E+18,35.788
